global_index,original_excel_row,ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,khoang_cach_chim_bay,tinh_thanh,PART_ID,row_in_part,Khoảng cách đường bộ,Khoảng cách đường bộ km,thời gian,source_output_file,source_kind,crawl_status,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord,matched_by,old_distance_km,new_distance_km,old_duration,new_duration,old_ratio_to_air,new_ratio_to_air,distance_diff_km,distance_abs_diff_km,distance_change_pct,compare_status,recrawl_priority,recrawl_group,pair_key,recrawl_batch
17894,17896,16437000,PGD Vĩnh Bảo,106.484306,20.694147,34633000,PGD Nam Sách,106.331765,20.995948,37.11420641748288,TP. Hải Phòng,179,94,"30 min
16.4 km",16.4,30 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16437000__34633000,16437000__34633000,"20.69415,106.48431__20.99595,106.33177","20.69415,106.48431__20.99595,106.33177",directed_pair_key_by_code,59.2,16.4,,30 min,,0.4419,-42.8,42.8,0.723,SUSPECT_CHANGED,HIGH,HIGH,16437000__34633000,batch_03
18944,18946,64032000,PGD Mỹ Phước,106.6070371,11.1326431,90333000,PGD Vạn Phúc,106.7136198,10.8438678,34.15305811789342,TP. Hồ Chí Minh,190,44,"2 hr 2 min
104 km",104.0,2 hr 2 min,part/output_part_190/ket_qua_tu_0_den_99.xlsx,original_output,ok,64032000__90333000,64032000__90333000,"11.13264,106.60704__10.84387,106.71362","10.84387,106.71362__11.13264,106.60704",directed_pair_key_by_code,42.5,104.0,,2 hr 2 min,,3.0451,61.5,61.5,1.4471,SUSPECT_CHANGED,HIGH,HIGH,64032000__90333000,batch_03
16933,16935,32037000,PGD Thanh Niên,105.8406691,21.0489923,32834000,PGD Xuân Mai,105.5765428,20.8985516,32.12305292344269,TP. Hà Nội,170,33,"22 min
7.6 km",7.6,22 min,part/output_part_170/ket_qua_tu_0_den_99.xlsx,original_output,ok,32037000__32834000,32037000__32834000,"21.04899,105.84067__20.89855,105.57654","20.89855,105.57654__21.04899,105.84067",directed_pair_key_by_code,39.4,7.6,,22 min,,0.2366,-31.8,31.8,0.8071,SUSPECT_CHANGED,HIGH,HIGH,32037000__32834000,batch_03
17325,17327,16032000,PGD Kiến Thụy,106.664093,20.744869,16434000,PGD Hoa Phượng,106.6919632,20.8290041,9.793775713973677,TP. Hải Phòng,174,25,"14 min
4.6 km",4.6,14 min,part/output_part_174/ket_qua_tu_0_den_99.xlsx,original_output,ok,16032000__16434000,16032000__16434000,"20.74487,106.66409__20.82900,106.69196","20.74487,106.66409__20.82900,106.69196",directed_pair_key_by_code,16.1,4.6,,14 min,,0.4697,-11.5,11.5,0.7143,SUSPECT_CHANGED,HIGH,HIGH,16032000__16434000,batch_03
21996,21998,90131000,PGD Thuận An,106.7161132,10.9005291,94633000,PGD Đỗ Xuân Hợp,106.7687958,10.8279369,9.912268762176252,TP. Hồ Chí Minh,220,96,"1 hr 4 min
27.8 km",27.8,1 hr 4 min,part/output_part_220/ket_qua_tu_0_den_99.xlsx,original_output,ok,90131000__94633000,90131000__94633000,"10.90053,106.71611__10.82794,106.76880","10.82794,106.76880__10.90053,106.71611",directed_pair_key_by_code,11.4,27.8,,1 hr 4 min,,2.8046,16.4,16.4,1.4386,SUSPECT_CHANGED,HIGH,HIGH,90131000__94633000,batch_03
16910,16912,32036000,PGD Thanh Trì,105.8451667,20.9449444,32832000,PGD Chương Mỹ,105.7115107,20.9263435,14.0339941333763,TP. Hà Nội,170,10,"56 min
33.4 km",33.4,56 min,part/output_part_170/ket_qua_tu_0_den_99.xlsx,original_output,ok,32036000__32832000,32036000__32832000,"20.94494,105.84517__20.92634,105.71151","20.92634,105.71151__20.94494,105.84517",directed_pair_key_by_code,18.5,33.4,,56 min,,2.3799,14.9,14.9,0.8054,SUSPECT_CHANGED,HIGH,HIGH,32036000__32832000,batch_03
17858,17860,16435000,PGD Trần Nguyên Hãn,106.6692966,20.8452886,34632000,PGD Kim Thành,106.5071794,20.9625126,21.29539607961869,TP. Hải Phòng,179,58,"14 min
7.2 km",7.2,14 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16435000__34632000,16435000__34632000,"20.84529,106.66930__20.96251,106.50718","20.84529,106.66930__20.96251,106.50718",directed_pair_key_by_code,24.2,7.2,,14 min,,0.3381,-17.0,17.0,0.7025,SUSPECT_CHANGED,HIGH,HIGH,16435000__34632000,batch_03
21743,21745,90100000,CN Đông Thành phố Hồ Chí Minh,106.7458566,10.8818676,93032000,PGD Hưng Phát,106.7146792,10.8009989,9.615248779391637,TP. Hồ Chí Minh,218,43,"1 hr 13 min
30.1 km",30.1,1 hr 13 min,part/output_part_218/ket_qua_tu_0_den_99.xlsx,original_output,ok,90100000__93032000,90100000__93032000,"10.88187,106.74586__10.80100,106.71468","10.80100,106.71468__10.88187,106.74586",directed_pair_key_by_code,12.4,30.1,,1 hr 13 min,,3.1304,17.7,17.7,1.4274,SUSPECT_CHANGED,HIGH,HIGH,90100000__93032000,batch_03
17011,17013,32231000,PGD Hoàng Văn Thụ,105.7788826,20.9739617,32834000,PGD Xuân Mai,105.5765428,20.8985516,22.62498881044417,TP. Hà Nội,171,11,"1 hr 19 min
43.3 km",43.3,1 hr 19 min,part/output_part_171/ket_qua_tu_0_den_99.xlsx,original_output,ok,32231000__32834000,32231000__32834000,"20.97396,105.77888__20.89855,105.57654","20.89855,105.57654__20.97396,105.77888",directed_pair_key_by_code,24.0,43.3,,1 hr 19 min,,1.9138,19.3,19.3,0.8042,SUSPECT_CHANGED,HIGH,HIGH,32231000__32834000,batch_03
17657,17659,16400000,CN Lê Chân,106.6724123,20.8541282,34037000,PGD Bình Giang,106.1505193,20.9069647,54.53806834855572,TP. Hải Phòng,177,57,"31 min
23.9 km",23.9,31 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16400000__34037000,16400000__34037000,"20.85413,106.67241__20.90696,106.15052","20.85413,106.67241__20.90696,106.15052",directed_pair_key_by_code,80.0,23.9,,31 min,,0.4382,-56.1,56.1,0.7013,SUSPECT_CHANGED,HIGH,HIGH,16400000__34037000,batch_03
22759,22761,90200000,CN 1 Thành phố Hồ Chí Minh,106.701474,10.7706429,94831000,PGD Phú Hưng,106.6699129,10.7999104,4.740887763917292,TP. Hồ Chí Minh,228,59,"26 min
13.3 km",13.3,26 min,part/output_part_228/ket_qua_tu_0_den_99.xlsx,original_output,ok,90200000__94831000,90200000__94831000,"10.77064,106.70147__10.79991,106.66991","10.77064,106.70147__10.79991,106.66991",directed_pair_key_by_code,5.5,13.3,,26 min,,2.8054,7.8,7.8,1.4182,SUSPECT_CHANGED,HIGH,HIGH,90200000__94831000,batch_03
15783,15785,14533000,PGD Bắc Hà,105.8928539,21.0605622,32830000,PGD Trung Chính,105.8008666,21.0094211,11.11222421560001,TP. Hà Nội,158,83,"9 min
3.4 km",3.4,9 min,part/output_part_158/ket_qua_tu_0_den_99.xlsx,original_output,ok,14533000__32830000,14533000__32830000,"21.06056,105.89285__21.00942,105.80087","21.00942,105.80087__21.06056,105.89285",directed_pair_key_by_code,17.3,3.4,,9 min,,0.306,-13.9,13.9,0.8035,SUSPECT_CHANGED,HIGH,HIGH,14533000__32830000,batch_03
17847,17849,16435000,PGD Trần Nguyên Hãn,106.6692966,20.8452886,34037000,PGD Bình Giang,106.1505193,20.9069647,54.33314009443674,TP. Hải Phòng,179,47,"43 min
24.6 km",24.6,43 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16435000__34037000,16435000__34037000,"20.84529,106.66930__20.90696,106.15052","20.84529,106.66930__20.90696,106.15052",directed_pair_key_by_code,81.5,24.6,,43 min,,0.4528,-56.9,56.9,0.6982,SUSPECT_CHANGED,HIGH,HIGH,16435000__34037000,batch_03
22898,22900,90235000,PGD Trần Hưng Đạo,106.6935312,10.7656379,92030000,PGD Hòa Bình,106.6749817,10.7525802,2.492844711394093,TP. Hồ Chí Minh,229,98,"17 min
6.5 km",6.5,17 min,part/output_part_229/ket_qua_tu_0_den_99.xlsx,original_output,ok,90235000__92030000,90235000__92030000,"10.76564,106.69353__10.75258,106.67498","10.75258,106.67498__10.76564,106.69353",directed_pair_key_by_code,2.7,6.5,,17 min,,2.6075,3.8,3.8,1.4074,SUSPECT_CHANGED,HIGH,HIGH,90235000__92030000,batch_03
16241,16243,18830000,PGD Thường Tín,105.8600075,20.8663528,32200000,CN Đô Thành,105.7755539,20.9755068,14.97529058449446,TP. Hà Nội,163,41,"16 min
4.1 km",4.1,16 min,part/output_part_163/ket_qua_tu_0_den_99.xlsx,original_output,ok,18830000__32200000,18830000__32200000,"20.86635,105.86001__20.97551,105.77555","20.86635,105.86001__20.97551,105.77555",directed_pair_key_by_code,20.6,4.1,,16 min,,0.2738,-16.5,16.5,0.801,SUSPECT_CHANGED,HIGH,HIGH,18830000__32200000,batch_03
17871,17873,16437000,PGD Vĩnh Bảo,106.484306,20.694147,16900000,CN Kiến An,106.6256763,20.8098579,19.53538740292991,TP. Hải Phòng,179,71,"1 hr 3 min
43.4 km",43.4,1 hr 3 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16437000__16900000,16437000__16900000,"20.69415,106.48431__20.80986,106.62568","20.69415,106.48431__20.80986,106.62568",directed_pair_key_by_code,25.6,43.4,,1 hr 3 min,,2.2216,17.8,17.8,0.6953,SUSPECT_CHANGED,HIGH,HIGH,16437000__16900000,batch_03
22183,22185,90133000,PGD An Bình,106.7684689,10.894937,92835000,PGD Cây Trâm,106.6478401,10.8439536,14.34079412136302,TP. Hồ Chí Minh,222,83,"1 hr 36 min
43.7 km",43.7,1 hr 36 min,part/output_part_222/ket_qua_tu_0_den_99.xlsx,original_output,ok,90133000__92835000,90133000__92835000,"10.89494,106.76847__10.84395,106.64784","10.84395,106.64784__10.89494,106.76847",directed_pair_key_by_code,18.2,43.7,,1 hr 36 min,,3.0473,25.5,25.5,1.4011,SUSPECT_CHANGED,HIGH,HIGH,90133000__92835000,batch_03
15154,15156,14400000,CN Đông Anh,105.8456519,21.1417415,14438000,PGD Cảng hàng không Nội Bài,105.8059988,21.2113656,8.765879074250998,TP. Hà Nội,152,54,"43 min
25.9 km",25.9,43 min,part/output_part_152/ket_qua_tu_0_den_99.xlsx,original_output,ok,14400000__14438000,14400000__14438000,"21.14174,105.84565__21.21137,105.80600","21.14174,105.84565__21.21137,105.80600",directed_pair_key_by_code,14.4,25.9,,43 min,,2.9546,11.5,11.5,0.7986,SUSPECT_CHANGED,HIGH,HIGH,14400000__14438000,batch_03
17257,17259,16030000,PGD Dương Kinh,106.6977222,20.8173333,34432000,PGD Tiền Trung,106.3749916,20.9702105,37.58968346261333,TP. Hải Phòng,173,57,"30 min
13.1 km",13.1,30 min,part/output_part_173/ket_qua_tu_0_den_99.xlsx,original_output,ok,16030000__34432000,16030000__34432000,"20.81733,106.69772__20.97021,106.37499","20.81733,106.69772__20.97021,106.37499",directed_pair_key_by_code,42.7,13.1,,30 min,,0.3485,-29.6,29.6,0.6932,SUSPECT_CHANGED,HIGH,HIGH,16030000__34432000,batch_03
21074,21076,90030000,PGD Bến Thành,106.6975114,10.7719804,94730000,PGD Hiệp Phú,106.7819475,10.8443244,12.23772811713232,TP. Hồ Chí Minh,211,74,"1 hr 34 min
37.6 km",37.6,1 hr 34 min,part/output_part_211/ket_qua_tu_0_den_99.xlsx,original_output,ok,90030000__94730000,90030000__94730000,"10.77198,106.69751__10.84432,106.78195","10.77198,106.69751__10.84432,106.78195",directed_pair_key_by_code,15.7,37.6,,1 hr 34 min,,3.0725,21.9,21.9,1.3949,SUSPECT_CHANGED,HIGH,HIGH,90030000__94730000,batch_03
16234,16236,18830000,PGD Thường Tín,105.8600075,20.8663528,32030000,PGD La Phù,105.7290427,20.9897546,19.32089430547993,TP. Hà Nội,163,34,"16 min
5.0 km",5.0,16 min,part/output_part_163/ket_qua_tu_0_den_99.xlsx,original_output,ok,18830000__32030000,18830000__32030000,"20.86635,105.86001__20.98975,105.72904","20.86635,105.86001__20.98975,105.72904",directed_pair_key_by_code,24.4,5.0,,16 min,,0.2588,-19.4,19.4,0.7951,SUSPECT_CHANGED,HIGH,HIGH,18830000__32030000,batch_03
17441,17443,16131000,PGD Phạm Hữu Điều,106.6673094,20.8414713,34036000,PGD Thanh Miện,106.2458398,20.7856639,44.24431155092801,TP. Hải Phòng,175,41,"30 min
17.6 km",17.6,30 min,part/output_part_175/ket_qua_tu_0_den_99.xlsx,original_output,ok,16131000__34036000,16131000__34036000,"20.84147,106.66731__20.78566,106.24584","20.78566,106.24584__20.84147,106.66731",directed_pair_key_by_code,57.1,17.6,,30 min,,0.3978,-39.5,39.5,0.6918,SUSPECT_CHANGED,HIGH,HIGH,16131000__34036000,batch_03
19712,19714,88030000,PGD Nguyễn An Ninh,107.0898627,10.3656844,88040000,PGD Tân Thành,107.05434,10.6022139,26.58615656371067,TP. Hồ Chí Minh,198,12,"1 hr 46 min
102 km",102.0,1 hr 46 min,part/output_part_198/ket_qua_tu_0_den_99.xlsx,original_output,ok,88030000__88040000,88030000__88040000,"10.36568,107.08986__10.60221,107.05434","10.36568,107.08986__10.60221,107.05434",directed_pair_key_by_code,42.7,102.0,,1 hr 46 min,,3.8366,59.3,59.3,1.3888,SUSPECT_CHANGED,HIGH,HIGH,88030000__88040000,batch_03
15268,15270,14431000,PGD Đồng Dầu,105.8967949,21.0917805,32634000,PGD Từ Liêm,105.7974311,21.035894,12.03843143231526,TP. Hà Nội,153,68,"1 hr 3 min
37.5 km",37.5,1 hr 3 min,part/output_part_153/ket_qua_tu_0_den_99.xlsx,original_output,ok,14431000__32634000,14431000__32634000,"21.09178,105.89679__21.03589,105.79743","21.03589,105.79743__21.09178,105.89679",directed_pair_key_by_code,20.9,37.5,,1 hr 3 min,,3.115,16.6,16.6,0.7943,SUSPECT_CHANGED,HIGH,HIGH,14431000__32634000,batch_03
17825,17827,16435000,PGD Trần Nguyên Hãn,106.6692966,20.8452886,16437000,PGD Vĩnh Bảo,106.484306,20.694147,25.54146680761816,TP. Hải Phòng,179,25,"23 min
10.0 km",10.0,23 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16435000__16437000,16435000__16437000,"20.84529,106.66930__20.69415,106.48431","20.69415,106.48431__20.84529,106.66930",directed_pair_key_by_code,32.1,10.0,,23 min,,0.3915,-22.1,22.1,0.6885,SUSPECT_CHANGED,HIGH,HIGH,16435000__16437000,batch_03
18714,18716,64030000,PGD Lái Thiêu,106.7037247,10.9113847,92432000,PGD Cầu Sơn,106.7092691,10.8138851,10.858369314074,TP. Hồ Chí Minh,188,14,"55 min
33.3 km",33.3,55 min,part/output_part_188/ket_qua_tu_0_den_99.xlsx,original_output,ok,64030000__92432000,64030000__92432000,"10.91138,106.70372__10.81389,106.70927","10.81389,106.70927__10.91138,106.70372",directed_pair_key_by_code,14.0,33.3,,55 min,,3.0668,19.3,19.3,1.3786,SUSPECT_CHANGED,HIGH,HIGH,64030000__92432000,batch_03
16276,16278,18831000,PGD Vinhomes Mỹ Đình,105.7616254,21.0355837,32030000,PGD La Phù,105.7290427,20.9897546,6.116172839976376,TP. Hà Nội,163,76,"8 min
2.2 km",2.2,8 min,part/output_part_163/ket_qua_tu_0_den_99.xlsx,original_output,ok,18831000__32030000,18831000__32030000,"21.03558,105.76163__20.98975,105.72904","20.98975,105.72904__21.03558,105.76163",directed_pair_key_by_code,10.6,2.2,,8 min,,0.3597,-8.4,8.4,0.7925,SUSPECT_CHANGED,HIGH,HIGH,18831000__32030000,batch_03
18185,18187,16834000,PGD Thanh Niên,106.7206766,20.8294995,34600000,CN Tây Hải Phòng,106.3111689,20.9346703,44.1222937950365,TP. Hải Phòng,182,85,"32 min
22.5 km",22.5,32 min,part/output_part_182/ket_qua_tu_0_den_99.xlsx,original_output,ok,16834000__34600000,16834000__34600000,"20.82950,106.72068__20.93467,106.31117","20.82950,106.72068__20.93467,106.31117",directed_pair_key_by_code,72.0,22.5,,32 min,,0.5099,-49.5,49.5,0.6875,SUSPECT_CHANGED,HIGH,HIGH,16834000__34600000,batch_03
19372,19374,64035000,PGD Tân Đông Hiệp,106.7422824,10.9280524,92000000,CN 5 Thành phố Hồ Chí Minh,106.6738508,10.756692,20.46761812301226,TP. Hồ Chí Minh,194,72,"1 hr 23 min
55.6 km",55.6,1 hr 23 min,part/output_part_194/ket_qua_tu_0_den_99.xlsx,original_output,ok,64035000__92000000,64035000__92000000,"10.92805,106.74228__10.75669,106.67385","10.75669,106.67385__10.92805,106.74228",directed_pair_key_by_code,23.5,55.6,,1 hr 23 min,,2.7165,32.1,32.1,1.366,SUSPECT_CHANGED,HIGH,HIGH,64035000__92000000,batch_03
16203,16205,18800000,CN Hà Thành,105.7602524,21.0451734,32234000,PGD Nam Tân,105.7569267,20.9479254,10.81900919059252,TP. Hà Nội,163,3,"56 min
27.2 km",27.2,56 min,part/output_part_163/ket_qua_tu_0_den_99.xlsx,original_output,ok,18800000__32234000,18800000__32234000,"21.04517,105.76025__20.94793,105.75693","20.94793,105.75693__21.04517,105.76025",directed_pair_key_by_code,15.2,27.2,,56 min,,2.5141,12.0,12.0,0.7895,SUSPECT_CHANGED,HIGH,HIGH,18800000__32234000,batch_03
17289,17291,16031000,PGD Thuỷ Nguyên,106.6802481,20.920697,16834000,PGD Thanh Niên,106.7206766,20.8294995,10.97620786748962,TP. Hải Phòng,173,89,"11 min
4.3 km",4.3,11 min,part/output_part_173/ket_qua_tu_0_den_99.xlsx,original_output,ok,16031000__16834000,16031000__16834000,"20.92070,106.68025__20.82950,106.72068","20.82950,106.72068__20.92070,106.68025",directed_pair_key_by_code,13.7,4.3,,11 min,,0.3918,-9.4,9.4,0.6861,SUSPECT_CHANGED,HIGH,HIGH,16031000__16834000,batch_03
19582,19584,88000000,CN Bà Rịa - Vũng Tàu,107.0753056,10.3481944,88040000,PGD Tân Thành,107.05434,10.6022139,28.33859195673189,TP. Hồ Chí Minh,196,82,"1 hr 49 min
104 km",104.0,1 hr 49 min,part/output_part_196/ket_qua_tu_0_den_99.xlsx,original_output,ok,88000000__88040000,88000000__88040000,"10.34819,107.07531__10.60221,107.05434","10.34819,107.07531__10.60221,107.05434",directed_pair_key_by_code,44.2,104.0,,1 hr 49 min,,3.6699,59.8,59.8,1.3529,SUSPECT_CHANGED,HIGH,HIGH,88000000__88040000,batch_03
15881,15883,14535000,PGD Tây Hồ Tây,105.7989687,21.0631642,32630000,PGD Đại An,105.7936961,20.9845139,8.76263227780953,TP. Hà Nội,159,81,"37 min
22.9 km",22.9,37 min,part/output_part_159/ket_qua_tu_0_den_99.xlsx,original_output,ok,14535000__32630000,14535000__32630000,"21.06316,105.79897__20.98451,105.79370","20.98451,105.79370__21.06316,105.79897",directed_pair_key_by_code,12.8,22.9,,37 min,,2.6134,10.1,10.1,0.7891,SUSPECT_CHANGED,HIGH,HIGH,14535000__32630000,batch_03
17603,17605,16231000,PGD Tràng Duệ,106.5730673,20.8573589,16833000,PGD Lạch Tray,106.6955435,20.8379031,12.90969263982805,TP. Hải Phòng,177,3,"14 min
4.8 km",4.8,14 min,part/output_part_177/ket_qua_tu_0_den_99.xlsx,original_output,ok,16231000__16833000,16231000__16833000,"20.85736,106.57307__20.83790,106.69554","20.83790,106.69554__20.85736,106.57307",directed_pair_key_by_code,15.2,4.8,,14 min,,0.3718,-10.4,10.4,0.6842,SUSPECT_CHANGED,HIGH,HIGH,16231000__16833000,batch_03
23126,23128,90237000,PGD Gò Dầu,106.626816,10.795744,92830000,PGD An Nhơn,106.6667107,10.8488493,7.338578941839512,TP. Hồ Chí Minh,232,26,"1 hr
22.5 km",22.5,1 hr,part/output_part_232/ket_qua_tu_0_den_99.xlsx,original_output,ok,90237000__92830000,90237000__92830000,"10.79574,106.62682__10.84885,106.66671","10.79574,106.62682__10.84885,106.66671",directed_pair_key_by_code,9.6,22.5,,1 hr,,3.066,12.9,12.9,1.3438,SUSPECT_CHANGED,HIGH,HIGH,90237000__92830000,batch_03
15522,15524,14438000,PGD Cảng hàng không Nội Bài,105.8059988,21.2113656,14635000,PGD Bắc Từ Liêm,105.7649134,21.0405775,19.46304863408035,TP. Hà Nội,156,22,"1 hr 24 min
48.9 km",48.9,1 hr 24 min,part/output_part_156/ket_qua_tu_0_den_99.xlsx,original_output,ok,14438000__14635000,14438000__14635000,"21.21137,105.80600__21.04058,105.76491","21.04058,105.76491__21.21137,105.80600",directed_pair_key_by_code,27.4,48.9,,1 hr 24 min,,2.5125,21.5,21.5,0.7847,SUSPECT_CHANGED,HIGH,HIGH,14438000__14635000,batch_03
17330,17332,16032000,PGD Kiến Thụy,106.664093,20.744869,16631000,PGD Hùng Vương,106.6417341,20.8763509,14.80369809927054,TP. Hải Phòng,174,30,"13 min
6.5 km",6.5,13 min,part/output_part_174/ket_qua_tu_0_den_99.xlsx,original_output,ok,16032000__16631000,16032000__16631000,"20.74487,106.66409__20.87635,106.64173","20.74487,106.66409__20.87635,106.64173",directed_pair_key_by_code,20.4,6.5,,13 min,,0.4391,-13.9,13.9,0.6814,SUSPECT_CHANGED,HIGH,HIGH,16032000__16631000,batch_03
23144,23146,90237000,PGD Gò Dầu,106.626816,10.795744,94200000,CN 11 Thành phố Hồ Chí Minh,106.6474356,10.7568213,4.879020146233588,TP. Hồ Chí Minh,232,44,"44 min
16.8 km",16.8,44 min,part/output_part_232/ket_qua_tu_0_den_99.xlsx,original_output,ok,90237000__94200000,90237000__94200000,"10.79574,106.62682__10.75682,106.64744","10.75682,106.64744__10.79574,106.62682",directed_pair_key_by_code,7.2,16.8,,44 min,,3.4433,9.6,9.6,1.3333,SUSPECT_CHANGED,HIGH,HIGH,90237000__94200000,batch_03
16990,16992,32230000,PGD số 01,105.6770079,21.0815254,32830000,PGD Trung Chính,105.8008666,21.0094211,15.14934338873814,TP. Hà Nội,170,90,"15 min
4.0 km",4.0,15 min,part/output_part_170/ket_qua_tu_0_den_99.xlsx,original_output,ok,32230000__32830000,32230000__32830000,"21.08153,105.67701__21.00942,105.80087","21.00942,105.80087__21.08153,105.67701",directed_pair_key_by_code,18.2,4.0,,15 min,,0.264,-14.2,14.2,0.7802,SUSPECT_CHANGED,HIGH,HIGH,32230000__32830000,batch_03
17248,17250,16030000,PGD Dương Kinh,106.6977222,20.8173333,34033000,PGD Hải Tân,106.3309265,20.9216871,39.83744073382429,TP. Hải Phòng,173,48,"49 min
20.1 km",20.1,49 min,part/output_part_173/ket_qua_tu_0_den_99.xlsx,original_output,ok,16030000__34033000,16030000__34033000,"20.81733,106.69772__20.92169,106.33093","20.81733,106.69772__20.92169,106.33093",directed_pair_key_by_code,62.7,20.1,,49 min,,0.5046,-42.6,42.6,0.6794,SUSPECT_CHANGED,HIGH,HIGH,16030000__34033000,batch_03
19086,19088,64033000,PGD Dĩ An,106.7573326,10.9062265,90630000,PGD Ba Tháng Hai,106.6689899,10.7688156,18.07057661468197,TP. Hồ Chí Minh,191,86,"1 hr 6 min
46.7 km",46.7,1 hr 6 min,part/output_part_191/ket_qua_tu_0_den_99.xlsx,original_output,ok,64033000__90630000,64033000__90630000,"10.90623,106.75733__10.76882,106.66899","10.76882,106.66899__10.90623,106.75733",directed_pair_key_by_code,20.1,46.7,,1 hr 6 min,,2.5843,26.6,26.6,1.3234,SUSPECT_CHANGED,HIGH,HIGH,64033000__90630000,batch_03
16708,16710,26436000,PGD Thăng Long Quang Minh,105.7782065,21.1181697,32038000,PGD Xuân Thủy,105.7916411,21.0160609,11.43925250420773,TP. Hà Nội,168,8,"10 min
3.2 km",3.2,10 min,part/output_part_168/ket_qua_tu_0_den_99.xlsx,original_output,ok,26436000__32038000,26436000__32038000,"21.11817,105.77821__21.01606,105.79164","21.01606,105.79164__21.11817,105.77821",directed_pair_key_by_code,14.5,3.2,,10 min,,0.2797,-11.3,11.3,0.7793,SUSPECT_CHANGED,HIGH,HIGH,26436000__32038000,batch_03
17859,17861,16435000,PGD Trần Nguyên Hãn,106.6692966,20.8452886,34633000,PGD Nam Sách,106.331765,20.995948,38.8546427510726,TP. Hải Phòng,179,59,"27 min
14.3 km",14.3,27 min,part/output_part_179/ket_qua_tu_0_den_99.xlsx,original_output,ok,16435000__34633000,16435000__34633000,"20.84529,106.66930__20.99595,106.33177","20.84529,106.66930__20.99595,106.33177",directed_pair_key_by_code,44.3,14.3,,27 min,,0.368,-30.0,30.0,0.6772,SUSPECT_CHANGED,HIGH,HIGH,16435000__34633000,batch_03
